Company,Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Market Cap,PE Ratio,Beta,EPS,Forward PE,Revenue,Gross Profit,Operating Income,Net Income,Debt to Equity,Return on Equity (ROE),Current Ratio,Dividends Paid,Dividend Yield,Quarterly Revenue Growth,Analyst Recommendation,Target Price,Free Cash Flow,Operating Margin,Profit Margin,Cash Ratio,Quick Ratio,Price to Book Ratio,Enterprise Value,Total Debt,Total Assets,Total Equity,Beta (5Y),Annual Dividend Rate,Trailing Twelve Months (TTM) Revenue,Trailing Twelve Months (TTM) EBITDA,Trailing Twelve Months (TTM) Earnings
Amazon,AMZN,2010-04-05,6.642499923706055,6.686999797821045,6.539000034332275,6.57450008392334,6.57450008392334,116330000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-04-06,6.561500072479248,6.800000190734863,6.559000015258789,6.7779998779296875,6.7779998779296875,159006000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-04-07,6.797999858856201,6.803999900817871,6.692999839782715,6.743500232696533,6.743500232696533,118908000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-04-08,6.735499858856201,7.0625,6.735499858856201,7.047999858856201,7.047999858856201,253782000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-04-09,7.035999774932861,7.066500186920166,6.953499794006348,7.002999782562256,7.002999782562256,120222000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-04-12,7.0,7.145500183105469,6.984000205993652,7.059999942779541,7.059999942779541,108906000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-04-13,7.061500072479248,7.098999977111816,6.955999851226807,7.007999897003174,7.007999897003174,95710000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-04-14,7.017000198364258,7.224999904632568,6.960000038146973,7.214000225067139,7.214000225067139,158006000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-04-15,7.227499961853027,7.354499816894531,7.199999809265137,7.290999889373779,7.290999889373779,156592000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-04-16,7.24399995803833,7.358500003814697,7.072500228881836,7.108500003814697,7.108500003814697,167936000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-04-19,7.117499828338623,7.183499813079834,6.956500053405762,7.121500015258789,7.121500015258789,120440000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-04-20,7.191500186920166,7.23199987411499,7.105000019073486,7.210000038146973,7.210000038146973,86234000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-04-21,7.258500099182129,7.449999809265137,7.176000118255615,7.321499824523926,7.321499824523926,147488000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-04-22,7.350500106811523,7.554500102996826,7.294000148773193,7.504499912261963,7.504499912261963,303316000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-04-23,7.269000053405762,7.454500198364258,7.120999813079834,7.18149995803833,7.18149995803833,379504000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-04-26,7.159999847412109,7.386499881744385,7.144999980926514,7.355500221252441,7.355500221252441,186366000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-04-27,7.277500152587891,7.322000026702881,7.055500030517578,7.10099983215332,7.10099983215332,172780000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-04-28,7.129499912261963,7.137499809265137,6.934500217437744,6.96750020980835,6.96750020980835,184706000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-04-29,7.004499912261963,7.122499942779541,6.989500045776367,7.08650016784668,7.08650016784668,126284000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-04-30,7.070000171661377,7.070000171661377,6.8454999923706055,6.855000019073486,6.855000019073486,122270000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-05-03,6.860000133514404,6.9720001220703125,6.805500030517578,6.874499797821045,6.874499797821045,113092000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-05-04,6.781000137329102,6.790500164031982,6.419000148773193,6.491499900817871,6.491499900817871,253356000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-05-05,6.400000095367432,6.58050012588501,6.377500057220459,6.546500205993652,6.546500205993652,189162000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-05-06,6.5,6.616499900817871,6.03000020980835,6.435500144958496,6.435500144958496,203780000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-05-07,6.398499965667725,6.559000015258789,6.188000202178955,6.249000072479248,6.249000072479248,238552000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-05-10,6.486499786376953,6.610499858856201,6.4629998207092285,6.564499855041504,6.564499855041504,136122000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-05-11,6.497499942779541,6.6539998054504395,6.423500061035156,6.5229997634887695,6.5229997634887695,120882000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-05-12,6.570499897003174,6.706500053405762,6.484000205993652,6.69350004196167,6.69350004196167,118090000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-05-13,6.696499824523926,6.8495001792907715,6.550000190734863,6.573500156402588,6.573500156402588,118804000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-05-14,6.51800012588501,6.550000190734863,6.3379998207092285,6.426499843597412,6.426499843597412,105556000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-05-17,6.4120001792907715,6.497499942779541,6.289999961853027,6.445499897003174,6.445499897003174,112844000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-05-18,6.506999969482422,6.5625,6.2754998207092285,6.314000129699707,6.314000129699707,105138000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-05-19,6.2754998207092285,6.396500110626221,6.190000057220459,6.229499816894531,6.229499816894531,129266000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-05-20,6.131999969482422,6.25,5.939000129699707,5.985499858856201,5.985499858856201,171888000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-05-21,5.894999980926514,6.248499870300293,5.875999927520752,6.136000156402588,6.136000156402588,159338000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-05-24,6.128499984741211,6.224999904632568,6.03249979019165,6.105999946594238,6.105999946594238,90718000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-05-25,5.927000045776367,6.259500026702881,5.925000190734863,6.243000030517578,6.243000030517578,138268000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-05-26,6.252500057220459,6.2895002365112305,6.114999771118164,6.1605000495910645,6.1605000495910645,139292000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-05-27,6.249000072479248,6.34250020980835,6.03000020980835,6.335000038146973,6.335000038146973,94954000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-05-28,6.303500175476074,6.380000114440918,6.200500011444092,6.2729997634887695,6.2729997634887695,79096000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-06-01,6.248499870300293,6.328499794006348,6.151000022888184,6.1620001792907715,6.1620001792907715,73190000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-06-02,6.201000213623047,6.321499824523926,6.082499980926514,6.315499782562256,6.315499782562256,95294000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-06-03,6.3125,6.457499980926514,6.242499828338623,6.438000202178955,6.438000202178955,105538000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-06-04,6.316500186920166,6.409999847412109,6.109000205993652,6.138500213623047,6.138500213623047,109954000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-06-07,6.291999816894531,6.33050012588501,6.083499908447266,6.100500106811523,6.100500106811523,131328000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-06-08,6.099999904632568,6.099999904632568,5.789999961853027,5.941999912261963,5.941999912261963,229688000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-06-09,6.015500068664551,6.073500156402588,5.868000030517578,5.895500183105469,5.895500183105469,147384000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-06-10,6.0,6.175000190734863,5.960000038146973,6.1605000495910645,6.1605000495910645,121236000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-06-11,6.069499969482422,6.176499843597412,6.014500141143799,6.151500225067139,6.151500225067139,84092000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-06-14,6.211999893188477,6.284999847412109,6.175000190734863,6.191500186920166,6.191500186920166,78460000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-06-15,6.159999847412109,6.3460001945495605,6.125,6.3420000076293945,6.3420000076293945,90820000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-06-16,6.269499778747559,6.39900016784668,6.26800012588501,6.34499979019165,6.34499979019165,79286000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-06-17,6.336999893188477,6.389999866485596,6.234499931335449,6.29449987411499,6.29449987411499,69580000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-06-18,6.323999881744385,6.374000072479248,6.253499984741211,6.291500091552734,6.291500091552734,76720000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-06-21,6.3394999504089355,6.374000072479248,6.070499897003174,6.127500057220459,6.127500057220459,106554000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-06-22,6.132500171661377,6.261499881744385,6.077499866485596,6.115499973297119,6.115499973297119,124144000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-06-23,6.105500221252441,6.160999774932861,6.001999855041504,6.072500228881836,6.072500228881836,109102000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-06-24,6.0304999351501465,6.042500019073486,5.840000152587891,5.916500091552734,5.916500091552734,155422000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-06-25,5.9070000648498535,6.0879998207092285,5.881499767303467,6.050000190734863,6.050000190734863,115394000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-06-28,5.942500114440918,6.001999855041504,5.855000019073486,5.889999866485596,5.889999866485596,112244000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-06-29,5.813000202178955,5.823999881744385,5.30049991607666,5.430500030517578,5.430500030517578,257326000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-06-30,5.428999900817871,5.633999824523926,5.4054999351501465,5.4629998207092285,5.4629998207092285,194814000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-07-01,5.445000171661377,5.584499835968018,5.335000038146973,5.547999858856201,5.547999858856201,170596000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-07-02,5.546000003814697,5.564499855041504,5.427999973297119,5.456999778747559,5.456999778747559,89542000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-07-06,5.53249979019165,5.626500129699707,5.449999809265137,5.502999782562256,5.502999782562256,104386000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-07-07,5.492000102996826,5.68149995803833,5.490499973297119,5.671500205993652,5.671500205993652,98820000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-07-08,5.750999927520752,5.874000072479248,5.703499794006348,5.810999870300293,5.810999870300293,135500000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-07-09,5.827499866485596,5.869999885559082,5.732500076293945,5.86299991607666,5.86299991607666,81302000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-07-12,5.890500068664551,5.985000133514404,5.866000175476074,5.975500106811523,5.975500106811523,95672000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-07-13,6.0345001220703125,6.24399995803833,6.014999866485596,6.182499885559082,6.182499885559082,141822000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-07-14,6.151500225067139,6.1875,6.073500156402588,6.164999961853027,6.164999961853027,105140000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-07-15,6.006499767303467,6.124000072479248,5.9629998207092285,6.103000164031982,6.103000164031982,120954000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-07-16,6.064000129699707,6.0960001945495605,5.9004998207092285,5.924499988555908,5.924499988555908,124558000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-07-19,5.919000148773193,6.0370001792907715,5.849999904632568,5.997000217437744,5.997000217437744,100618000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-07-20,6.0304999351501465,6.0355000495910645,5.875500202178955,6.005000114440918,6.005000114440918,135700000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-07-21,6.031000137329102,6.0625,5.86299991607666,5.871500015258789,5.871500015258789,100234000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-07-22,5.935500144958496,6.043499946594238,5.901000022888184,6.003499984741211,6.003499984741211,300068000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-07-23,5.296500205993652,5.964000225067139,5.289999961853027,5.94350004196167,5.94350004196167,848422000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-07-26,5.913000106811523,5.929999828338623,5.74399995803833,5.920000076293945,5.920000076293945,222756000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-07-27,5.921500205993652,5.925000190734863,5.753499984741211,5.856500148773193,5.856500148773193,155922000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
Amazon,AMZN,2010-07-28,5.849999904632568,5.909999847412109,5.820000171661377,5.856500148773193,5.856500148773193,109446000,1996000722944,45.496414,1.147,4.18,32.732357,,,,44418998272,66.756,0.21933001,1.096,,,0.101,buy,218.9,59191001088,0.09915,0.0735,,0.84,8.4372225,2036983660544,157841997824,,,1.147,,,,
